Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"29 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9233.00","9233.00","9117.00","9166.00","9250.00","16743","16743.000 GRMS ","153653.26","11291"
"28 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9179.00","9269.00","9179.00","9250.00","9159.00","13709","13709.000 GRMS ","126472.35","8372"
"27 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9090.00","9169.00","9068.00","9159.00","9071.00","9293","9293.000 GRMS ","84766.35","7256"
"26 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9090.00","9106.00","9015.00","9071.00","9068.00","7037","7037.000 GRMS ","63785.67","6337"
"25 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9068.00","9082.00","8962.00","9068.00","9092.00","6856","6856.000 GRMS ","61879.97","6178"
"23 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9081.00","9095.00","9065.00","9092.00","9068.00","566","566.000 GRMS ","5142.95","5451"
"22 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8998.00","9103.00","8998.00","9068.00","8974.00","4328","4328.000 GRMS ","39180.49","5409"
"21 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8960.00","8991.00","8880.00","8974.00","8957.00","3855","3855.000 GRMS ","34423.91","5026"
"20 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8886.00","9030.00","8863.00","8957.00","8924.00","3694","3694.000 GRMS ","32997.63","4654"
"19 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9060.00","9079.00","8914.00","8924.00","9083.00","2928","2928.000 GRMS ","26352.02","4281"
"18 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9000.00","9095.00","8958.00","9083.00","8990.00","3129","3129.000 GRMS ","28226.09","3784"
"16 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8982.00","8993.00","8962.00","8990.00","8951.00","309","309.000 GRMS ","2775.93","3470"
"15 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8990.00","8997.00","8851.00","8951.00","8998.00","2662","2662.000 GRMS ","23767.92","3404"
"14 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9125.00","9214.00","8971.00","8998.00","9129.00","3040","3040.000 GRMS ","27700.32","3102"
"13 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9100.00","9193.00","8987.00","9129.00","9127.00","2688","2688.000 GRMS ","24396.30","2654"
"12 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9259.00","9269.00","9108.00","9127.00","9158.00","2054","2054.000 GRMS ","18876.31","2401"
"11 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9405.00","9405.00","9050.00","9158.00","9481.00","2956","2956.000 GRMS ","27134.87","2108"
"09 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9540.00","9540.00","9455.00","9481.00","9461.00","109","109.000 GRMS ","1031.94","1773"
"08 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9550.00","9564.00","9404.00","9461.00","9558.00","1576","1576.000 GRMS ","14920.06","1749"
"07 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9667.00","9782.00","9515.00","9558.00","9765.00","1311","1311.000 GRMS ","12616.88","1532"
"06 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9844.00","9854.00","9755.00","9765.00","9827.00","509","509.000 GRMS ","4989.79","1294"
"05 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9716.00","9845.00","9687.00","9827.00","9695.00","807","807.000 GRMS ","7890.69","1230"
"04 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9705.00","9720.00","9670.00","9695.00","9696.00","253","253.000 GRMS ","2453.20","1163"
"02 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9692.00","9700.00","9685.00","9696.00","9688.00","23","23.000 GRMS ","222.97","1086"
"01 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9735.00","9735.00","9630.00","9688.00","9692.00","405","405.000 GRMS ","3921.55","1077"
"31 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9640.00","9710.00","9620.00","9692.00","9587.00","5038","5038.000 GRMS ","48627.35","1006"
"30 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9570.00","9644.00","9547.00","9587.00","9531.00","1323","1323.000 GRMS ","12662.81","984"
"29 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9599.00","9605.00","9469.00","9531.00","9570.00","1274","1274.000 GRMS ","12198.50","924"
"28 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9679.00","9690.00","9542.00","9570.00","9694.00","396","396.000 GRMS ","3809.01","862"
"26 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9682.00","9695.00","9682.00","9694.00","9681.00","24","24.000 GRMS ","232.59","840"
"25 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9672.00","9700.00","9633.00","9681.00","9656.00","307","307.000 GRMS ","2970.46","833"
"24 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9694.00","9739.00","9640.00","9656.00","9706.00","356","356.000 GRMS ","3449.45","794"
"23 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9675.00","9779.00","9666.00","9706.00","9703.00","368","368.000 GRMS ","3577.33","756"
"22 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9740.00","9835.00","9650.00","9703.00","9735.00","526","526.000 GRMS ","5108.73","762"
"21 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9620.00","9743.00","9620.00","9735.00","9585.00","497","497.000 GRMS ","4815.03","713"
"19 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9587.00","9589.00","9572.00","9585.00","9554.00","37","37.000 GRMS ","354.48","655"
"18 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9574.00","9641.00","9483.00","9554.00","9595.00","1141","1141.000 GRMS ","10899.35","652"
"17 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9800.00","9826.00","9566.00","9595.00","9771.00","531","531.000 GRMS ","5163.09","618"
"16 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9760.00","9850.00","9730.00","9771.00","9787.00","379","379.000 GRMS ","3706.03","546"
"14 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9805.00","9850.00","9715.00","9787.00","9832.00","489","489.000 GRMS ","4775.30","534"
"12 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9831.00","9857.00","9830.00","9832.00","9832.00","46","46.000 GRMS ","452.42","515"
"11 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9922.00","9988.00","9766.00","9832.00","9865.00","560","560.000 GRMS ","5550.85","514"
"10 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10150.00","10150.00","9851.00","9865.00","10088.00","1173","1173.000 GRMS ","11758.51","489"
"09 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9900.00","10122.00","9900.00","10088.00","10014.00","441","441.000 GRMS ","4409.76","406"
"08 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10028.00","10078.00","9955.00","10014.00","10042.00","288","288.000 GRMS ","2880.46","391"
"07 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10078.00","10110.00","10027.00","10042.00","10030.00","942","942.000 GRMS ","9488.43","348"
"05 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10100.00","10100.00","10025.00","10030.00","10019.00","17","17.000 GRMS ","170.64","338"
"04 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10020.00","10129.00","10000.00","10019.00","10021.00","213","213.000 GRMS ","2144.11","342"
"03 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10095.00","10113.00","9950.00","10021.00","10118.00","1069","1069.000 GRMS ","10721.37","335"
"02 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10028.00","10159.00","10015.00","10118.00","10009.00","413","413.000 GRMS ","4167.57","312"
"01 Aug 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9860.00","10020.00","9820.00","10009.00","9850.00","244","244.000 GRMS ","2415.17","292"
"31 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9909.00","9935.00","9775.00","9850.00","9875.00","2183","2183.000 GRMS ","21512.04","289"
"29 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9865.00","9967.00","9864.00","9875.00","9851.00","77","77.000 GRMS ","760.54","229"
"28 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9837.00","9909.00","9774.00","9851.00","9853.00","117","117.000 GRMS ","1151.89","216"
"27 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9800.00","9999.00","9731.00","9853.00","9717.00","236","236.000 GRMS ","2326.15","195"
"26 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9692.00","9752.00","9635.00","9717.00","9696.00","55","55.000 GRMS ","532.78","178"
"25 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9701.00","9829.00","9605.00","9696.00","9654.00","136","136.000 GRMS ","1322.71","172"
"24 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9681.00","9760.00","9530.00","9654.00","9741.00","128","128.000 GRMS ","1233.05","161"
"22 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9729.00","9750.00","9729.00","9741.00","9728.00","10","10.000 GRMS ","97.41","151"
"21 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9801.00","9980.00","9680.00","9728.00","9897.00","52","52.000 GRMS ","509.80","149"
"20 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10057.00","10058.00","9858.00","9897.00","9992.00","97","97.000 GRMS ","968.17","143"
"19 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9850.00","10080.00","9650.00","9992.00","9874.00","141","141.000 GRMS ","1389.95","138"
"18 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10150.00","10160.00","9860.00","9874.00","10136.00","106","106.000 GRMS ","1064.90","124"
"17 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10380.00","10446.00","10055.00","10136.00","10292.00","120","120.000 GRMS ","1235.66","110"
"15 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10226.00","10314.00","10226.00","10292.00","10223.00","14","14.000 GRMS ","143.97","98"
"14 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","10199.00","10257.00","10128.00","10223.00","10068.00","41","41.000 GRMS ","418.14","95"
"13 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9970.00","10098.00","9930.00","10068.00","9915.00","61","61.000 GRMS ","611.80","91"
"12 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9864.00","10102.00","9864.00","9915.00","9811.00","92","92.000 GRMS ","915.57","78"
"11 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9701.00","9860.00","9673.00","9811.00","9665.00","20","20.000 GRMS ","195.31","77"
"10 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9700.00","9725.00","9595.00","9665.00","9748.00","41","41.000 GRMS ","395.94","76"
"08 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9750.00","9750.00","9745.00","9748.00","9750.00","2","2.000 GRMS ","19.50","80"
"07 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9711.00","9865.00","9707.00","9750.00","9781.00","39","39.000 GRMS ","380.73","80"
"06 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9660.00","9800.00","9644.00","9781.00","9656.00","42","42.000 GRMS ","407.60","74"
"05 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9700.00","9785.00","9620.00","9656.00","9588.00","46","46.000 GRMS ","445.19","70"
"04 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9600.00","9600.00","9575.00","9588.00","9620.00","2","2.000 GRMS ","19.18","75"
"03 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9560.00","9650.00","9530.00","9620.00","9508.00","25","25.000 GRMS ","239.49","75"
"01 Jul 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9435.00","9519.00","9435.00","9508.00","9413.00","13","13.000 GRMS ","123.46","74"
"30 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9200.00","9453.00","9200.00","9413.00","9122.00","56","56.000 GRMS ","521.75","72"
"29 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9050.00","9170.00","9015.00","9122.00","9051.00","53","53.000 GRMS ","480.78","72"
"28 Jun 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9101.00","9150.00","9003.00","9051.00","9157.00","34","34.000 GRMS ","308.58","77"
